Username,Date,Content,Cleaned_Content
@SantosAlar,"Aug 23, 2023","Replying to 
@inigoacei
 and 
@rojillo72
Peor me lo pones si es en caso de ascenso. Un jugador que ha hecho buena pretemporada a precio de saldo que le puede dar un salto de calidad al Huesca si Cuco sabe darle la posición en el esquema que mejor le viene
lusarte",peor me lo pones si es en caso de ascenso un jugador que ha hecho buena pretemporada a precio de saldo que le puede dar un salto de calidad al huesca si cuco sabe darle la posición en el esquema que mejor le viene
@luissansie,"Aug 22, 2023","Replying to 
@Albertolg99
Este ya era un problema del Huesca el año pasado, si alguien pierde balón que sea el lateral que es el que trata de saltar líneas. Si analizas el año pasado a Ratiu y Miguel en cada partido tenían ese número de pérdidas más o menos. Es el estilo de Cuco, si se pierde que sea ahí
Huesca Análisis",este ya era un problema del huesca el año pasado si alguien pierde balón que sea el lateral que es el que trata de saltar líneas si analizas el año pasado a ratiu y miguel en cada partido tenían ese número de pérdidas más o menos es el estilo de cuco si se pierde que sea ahí
@Huescanalisis,"Aug 22, 2023","Replying to 
@Huescanalisis
❌ DUELOS

En balones divididos hemos estado muy mal, no hemos conseguido ganar casi ningun duelo aéreo, no solía haber apoyos alrededor, quizás falta de intensidad que el año pasado no ocurría, por ello a las manos del Cuco este ámbito no me preocupa.
EXRealOviedo",duelos en balones divididos hemos estado muy mal no hemos conseguido ganar casi ningun duelo aéreo no solía haber apoyos alrededor quizás falta de intensidad que el año pasado no ocurría por ello a las manos del cuco este ámbito no me preocupa
@exrealoviedo,"Aug 21, 2023","Juanjo Nieto y Samuel Obeng titulares en la derrota del Huesca del Cuco Ziganda 0-2 en El Alcoraz contra el Tenerife.
Juanjo Nieto sustuído al descanso.
El Huesca de Ziganda arranca con 1 de 6 puntos.
Jorge Bueno",juanjo nieto y samuel obeng titulares en la derrota del huesca del cuco ziganda en el alcoraz contra el tenerife juanjo nieto sustuído al descanso el huesca de ziganda arranca con de puntos
@jorgebuenolo,"Aug 21, 2023","Partido muy serio del Tenerife. Los de Garitano han sabido aprovechar los errores defensivos del Huesca para sacar los tres puntos del Alcoraz. Gran actuación de Waldo, gol y asistencia, ante su rival preferido. Por su parte, a los del Cuco les queda mucho trabajo por hacer.
Justo-ahora™",partido muy serio del tenerife los de garitano han sabido aprovechar los errores defensivos del huesca para sacar los tres puntos del alcoraz gran actuación de waldo gol y asistencia ante su rival preferido por su parte a los del cuco les queda mucho trabajo por hacer
@Justo_9,"Aug 21, 2023","Final en el ALCORAZ 5434 espectadores para ver a un Huesca con más nervios que ideas claras…
@SDHuesca
 0/2 
@CDTOficial
 me ha dado la impresión de nervios, inseguridad y poco convencimiento del sistema y propuesta… me fío del “cuco” y es pronto, pero tiene trabajo o fichajes 🤔🤔
EXRealOviedo",final en el alcoraz espectadores para ver a un huesca con más nervios que ideas claras me ha dado la impresión de nervios inseguridad y poco convencimiento del sistema y propuesta me fío del cuco y es pronto pero tiene trabajo o fichajes
@exrealoviedo,"Aug 21, 2023","Aitor Sanz lesionado y fuera de la convocatoria del CD Tenerife vs Huesca.
Partido con varios ex: Cuco Ziganda, Samuel Obeng (titular) y Juanjo Nieto (titular).
#HuescaTenerife
0-1 al descanso.
Daniel",aitor sanz lesionado y fuera de la convocatoria del cd tenerife vs huesca partido con varios ex cuco ziganda samuel obeng titular y juanjo nieto titular huescatenerife al descanso
@oscense35,"Aug 21, 2023","Si una de las mejores armas del Huesca es la defensa, no pueden marcarte un gol como el de hoy. 

Si queremos que marque Obeng, algún valor habrá que darle digo yo 

✅ Joaquin 
⛔️ Cuco

Muuuucho trabajo (y jugadores) por delante.",si una de las mejores armas del huesca es la defensa no pueden marcarte un gol como el de hoy si queremos que marque obeng algún valor habrá que darle digo yo joaquin cuco
@ProfesorHuesca,"Sep 2, 2023","Comienzo campaña:

Cuco es Top 3 entrenadores del mundo y va a salvarnos. 🪄
Quote
Aragón Deporte",comienzo campaña cuco es top entrenadores del mundo y va a salvarnos quote
@ardeportes,"Sep 1, 2023","🚨🚨#ÚltimaHora || Cierre del mercado:

➡️El Cuco Ziganda está en El Alcoraz siguiendo las últimas horas del mercado de fichajes para la @SDHuesca
0:01 / 0:17
Huesca Análisis",últimahora cierre del mercado el cuco ziganda está en el alcoraz siguiendo las últimas horas del mercado de fichajes para la
